Pangenome	Loc090402-8m	Loc081215-8m	Loc081215-1m	Loc090907-1m	Loc090116-8m	Loc090519-8m	Loc090721-8m	Loc090402-1m	Loc090721-1m	Loc090116-1m	Loc090519-1m	Loc090907-8m
c__Gammaproteobacteria_mOTU_16.NBPs.core	4.190635282532622	2.285121317216018	1.0882380788269712	0.054843726929500444	45.388317783424554	0.10854325147478443	0.564943780193717	0.33195135808670706	0.013081688900744707	48.59098457731936	0.07661214101348575	0.33495401402482483
c__Actinomycetia_mOTU_06.NBPs.core	322.97141417783905	244.23458932092927	94.95585484367506	22.64045681373914	299.75696759349813	161.32355587174712	105.2335638772491	173.80280213835024	49.203439442554895	289.6740066345425	293.5037380469024	84.9182065985542
c__Bacteroidia_mOTU_14.singlemOTU.core	0.780544984372597	2.079002961551017	1.040394323211769	0.027656272821916305	0.9960065673879721	0.09010779370480546	0.1961110592358445	0.04322788515073983	0.07336090676112772	0.9470219535356194	13.09543525545387	0.1425831449791247
c__UBA796_mOTU_0.singlemOTU.core	4.750165107305336	18.162944822237012	4.633155344743048	0.03674122458783297	3.985125195121609	1.299294016042588	0.03535545437517371	0.4602919939083215	0.03552095228534335	2.6328859541619454	0.1275162550314698	0.03427379967587384
c__Campylobacteria_mOTU_0.singlemOTU.core	0.46080881952184993	0.20620927767605432	0.11536382958348948	0.010578348867821425	0.26259871874046536	8.063174035972537	0.283693502319793	0.2512422093467583	0.03020341641022114	0.3236106575048039	0.18860969893449456	0.13237846398911543
c__Bacteroidia_mOTU_02.singlemOTU.core	0.5483880252089228	0.20400743743982405	0.1877159695072659	0.11803853971067374	0.5184754242995082	0.06928283864878067	0.10540533885593292	0.08694767270368525	0.04052650625839054	0.3231054029401491	13.211918004957045	0.07465651776170273
c__Kiritimatiellia_mOTU_2.singlemOTU.core	0.9841552263377908	0.7806240174521025	0.39818245730837126	0.9251601495078132	1.0624797312284615	2.757097776624139	3.8325251974128807	0.7410147747087823	0.30794783492758004	1.067293721860176	0.170015227463143	19.533502192843812
c__Spirochaetia_mOTU_0.singlemOTU.core	0.04913813199523006	0.04008043645270872	0.013669064148311027	0.7229859222494961	0.038478208270711745	1.0395778159997409	3.6066657925175707	0.02647081738777797	0.48300026440079663	0.04574014437392383	0.03438983929860858	9.488565379309208
c__Phycisphaerae_mOTU_1.singlemOTU.core	14.671478496017379	1.0254420596885254	1.0789255308371446	0.028010845904171352	5.686979111102515	2.7114271340658354	12.573864424682982	1.788335377563383	0.010021992598271476	5.297813430961603	0.051441766950962836	11.748944739934439
c__Gammaproteobacteria_mOTU_25.singlemOTU.core	8.397533188599242	20.297761756913175	8.184757799591038	2.218525001694724	4.0359031441577935	19.795563334611217	7.474746738053885	9.5815816443935	0.8486903043717042	4.087026278997648	7.7567078883155345	4.444387474413872
c__Gammaproteobacteria_mOTU_07.NBPs.core	5.655921513531688	4.18215045441588	1.70237505956767	8.003512256178162	6.873402505883228	42.37914437808052	27.407043545187776	6.584449613822907	1.8908732789701104	7.288624252050591	2.673037832513595	10.976018549950716
c__Gammaproteobacteria_mOTU_24.singlemOTU.core	1.831130082703647	3.601869511699565	1.7674367534547077	0.10090430353138378	16.280769208362187	6.484208366323529	16.074386805001758	0.4379413557808902	0.11076908381834326	1.0051300956830171	0.35499872465686944	13.6943078292415
c__Acidimicrobiia_mOTU_4.NBPs.core	52.927011841017745	100.51835489122932	35.144299857991555	10.908045847017195	59.18104375468626	13.488161701679637	9.99068223621921	89.05487817711591	25.754759335956557	55.831117993193075	39.21754993999495	6.8291600474322545
c__Bacteroidia_mOTU_06.NBPs.core	31.5107558687044	62.383865561094474	29.644329238402367	0.6315515037939002	7.872629103631908	14.38929313547021	10.481263976599083	11.965215122334548	0.8840410351253669	7.694198543411811	19.50915438300162	6.803989468249867
c__Syntrophia_mOTU_0.NBPs.core	1.347233082575328	0.3699342951964148	0.21947598899433876	0.18041000074859131	0.4581026347388601	4.931401387703048	13.692513860205187	0.09534009836810639	0.09167080691793383	0.3501229907203953	0.38394056036074453	26.982789432706806
c__Paceibacteria_mOTU_2.NBPs.core	0.10673346172322601	0.0	0.0	0.0211933739465071	0.0	0.5023622290476453	12.113498655903944	0.02814004308513494	0.0	0.0	0.0	15.156965885576964
c__Gammaproteobacteria_mOTU_28.singlemOTU.core	0.5924162396772029	0.2666174383381571	0.02717028880274612	0.07936017378190496	0.3448303898152837	36.88365084088279	1.8447411548249755	0.1745559813414037	0.05930809507837827	0.09421726994493582	0.09328137694077046	0.9961953296121425
c__Actinomycetia_mOTU_04.NBPs.core	13.802972137456305	20.941574231326754	22.7551706574768	4.21514628895648	30.352037735939756	3.2713842865577933	3.8024491494064883	10.411863118611747	0.8732722560139913	12.728085192595806	3.0045497002587034	2.381022278385651
c__Gammaproteobacteria_mOTU_02.NBPs.core	32.3667302712742	145.24815732309324	73.57503117204733	0.4435549154634055	217.68720270220103	27.411394768493032	48.13807904459169	4.95694813466348	1.033765178231772	36.8544588694796	0.3740245317844645	34.715000340370594
c__Bacteroidia_mOTU_12.NBPs.core	35.018190200013606	1.8945981782514474	0.7520350066683966	0.24439757069126583	2.6495101453142538	7.901470489820051	8.096860239639657	7.875867448152304	0.3868339764208613	1.6276481101852973	1.3875923565363275	3.4709998093754546
c__Paceibacteria_mOTU_4.singlemOTU.core	0.024020304514824842	0.014962550600933893	0.017300051005711428	0.14969635149472532	0.01563604354640308	0.09627715237470812	3.1717750446375064	0.02843520554377734	0.3445999399849258	0.0	0.3575013858640739	17.280212026748657
c__Gammaproteobacteria_mOTU_13.NBPs.core	6.8153424093695	24.05802213645396	7.833329979406751	0.7190777897103585	13.910937167154405	7.004871742454327	10.695986801821357	12.774915249633244	1.2118396986834454	16.44643986717965	9.452404077487227	10.047263167472826
c__Limnocylindria_mOTU_0.NBPs.core	45.19563953272192	168.48280393584417	48.17480997567646	21.393746806537372	113.82853687348715	19.801359426015228	11.526213604917075	43.30935145118562	16.966197592352202	101.30781669625634	80.87317513136418	9.069253302379105
c__Verrucomicrobiae_mOTU_01.NBPs.core	0.821844608177509	0.4783951051775417	0.15854947400603175	1.482820243222928	18.85846614984846	0.562402558226638	0.5174072953851806	0.586093300826243	0.9130937772308644	23.27607094528724	0.24172390118986278	0.5352531395553423
c__Gammaproteobacteria_mOTU_06.NBPs.core	2.869265513715452	3.3852077233911824	0.9585304595889712	0.5599898007081565	17.969401328204896	0.06597352783154668	0.053758658985302146	1.7450148943130055	0.033410487831649134	15.02882798393964	0.043192893672027936	0.019943396586509197
c__Kapabacteria_mOTU_0.singlemOTU.core	0.2537653011673722	0.0802078612745788	0.09165226362131389	0.5780810192964914	0.03354417817028858	0.15582145540607026	0.5871286617855409	0.029547101474146457	0.8558259816143657	0.028925446231084728	79.99513454260322	0.38451570054510403
c__Thermoleophilia_mOTU_2.NBPs.core	3.2873239922278428	1.0446188539161685	2.2857515041922585	0.19127350934983298	2.4690331710703997	5.012530263574804	8.197547562699182	5.58674956443352	0.13687154745283622	0.6945697988903314	2.9489850610891652	12.160663687906252
c__Verrucomicrobiae_mOTU_00.singlemOTU.core	5.778608935998779	1.4803992651347615	0.7289659692686266	2.1720697723767195	3.9022954990847984	0.4598489475555304	0.2076035427497989	15.372199945611552	0.8267884241124178	5.102717141216653	0.5349831565414895	0.16127479334647513
c__Verrucomicrobiae_mOTU_16.singlemOTU.core	0.3069455924980225	0.2366698516471557	0.13147265735857536	0.088458645573436	0.49805801529487953	3.0782140666550997	19.539339187751153	0.009991365730530692	0.07786865195846153	0.4161601597050976	0.16199422514748546	7.976721551998914
c__Bacteroidia_mOTU_17.singlemOTU.core	2.518106483062536	2.166758365596602	0.9017700064733938	24.511288498009623	0.7099519839246844	0.9769407978971552	0.6834209061532682	1.1385429360802584	0.3706710653744104	0.8308338505445746	18.330420965087633	0.4047271547098641
c__Phycisphaerae_mOTU_0.NBPs.core	68.54151740197733	20.043486130912356	15.14089182192707	0.8037679086902267	90.65061814021284	14.201455774358504	56.156357304079705	7.783094079896244	0.38123719873185	88.9354428587002	0.510410036943305	54.56719471900206
c__Verrucomicrobiae_mOTU_07.NBPs.core	0.33350657757492796	0.08689559067127868	0.09726069642023696	0.11706403011477357	0.09952476893022363	1.1782490550315552	21.971114347368175	0.07729301744810133	0.1106512334993652	0.15778852812977803	0.12745144989119994	12.667829528395554
c__Gammaproteobacteria_mOTU_12.singlemOTU.core	0.24772093647404328	0.2107715669120769	0.09077880635615784	4.1058724472959405	0.24627823300253973	0.6217387053429624	0.6067558381632703	0.12969704180810918	14.070248615502527	0.22682870852333067	1.2571654034290025	1.3704358020228569
c__Desulfobacteria_mOTU_0.NBPs.core	0.5406723711283964	0.23462102568515603	0.14553749793536708	0.13041336283500737	0.15453273243567472	19.732906283226765	3.281748370751137	0.14230916734141286	0.18625876520412898	0.13371337229782404	0.1451566071727589	6.297707380443332
c__Planctomycetia_mOTU_2.NBPs.core	0.7469953835576605	9.121180186353998	4.146939742293512	16.105936223608715	7.954071031182672	2.5386715752039084	7.18689515569679	1.5972237815428243	1.9371574616061222	3.4155121618579867	1.1081040361234222	18.78027926655786
c__Gammaproteobacteria_mOTU_08.singlemOTU.core	0.2733743139327802	0.062013117898242105	0.007205089445512283	0.04207543325649436	0.04782328381514757	35.29068008914685	2.496326176431866	0.05523941385425216	0.05049525470790183	0.012833186492228468	0.36483193120816976	0.6537887045508873
c__Kiritimatiellia_mOTU_1.singlemOTU.core	0.2881041325149538	0.06935869075296616	0.030824334689322087	0.0361096368040014	0.07917971672178412	0.12741715330395112	25.750799348878456	0.005993191957439183	0.02099447392783349	0.023188027178142685	0.039839328344063236	3.9641418106939237
c__Verrucomicrobiae_mOTU_08.singlemOTU.core	0.3322292512952253	0.218827014450752	0.06963421170514289	16.850319570151573	0.49230673795818847	0.6416837057720866	0.6137777719769247	0.7433497876309442	0.6349549976962456	0.6853602041124126	0.39373709044307587	0.6312893577569282
c__Gammaproteobacteria_mOTU_26.NBPs.core	0.2172528998363103	3.62933281108877	1.1581439604447266	9.146335872030656	0.7010194853516263	0.585690693691428	0.3780643947045477	0.2941909601922767	7.8326565806575115	0.7359754813204357	0.1839181916561853	0.22264048017424523
c__Cyanobacteriia_mOTU_0.singlemOTU.core	0.2913131079140014	0.10074791547829431	0.06370143126329382	15.54856391628838	0.12449275671324266	0.12428420676545465	0.725054897517409	0.5299497440298946	0.738624779856951	0.19644541416104533	0.7943395279870006	1.8606202990304623
c__Cyanobacteriia_mOTU_1.singlemOTU.core	0.8608258635791062	0.42433661683845875	0.21758669687335416	31.94484241739205	0.33261810661257823	0.2263152688658674	0.7018647139936964	3.2977794129326523	1.2159456834537714	1.188626808104453	0.6405976315801949	1.6606928717018465
c__Bacteroidia_mOTU_11.NBPs.core	2.552179770644584	2.2801259052078824	1.5272050289023906	0.03455961939378651	18.829608216375732	2.0468381407537155	0.5005996980944234	0.3330072689728778	0.018578349017320663	18.202570882224162	4.189124785694886	0.23512375889375978
c__Gammaproteobacteria_mOTU_17.singlemOTU.core	5.293311091315137	16.63286626131367	6.725657535472446	4.197083422551455	4.3084285106918	2.0334039231506003	0.8960414443255407	4.11927593378953	1.2032916010834962	4.226032910602033	15.38658602042616	0.33630063365761037
c__Actinomycetia_mOTU_00.NBPs.core	14.800484554772934	37.49480731858861	16.417758610000067	1.2739554992355269	32.05012927426951	6.431137384175249	2.993876348985841	6.729909155730737	1.5418298352959463	29.617852158593212	10.151632867636424	1.5819310853437798
c__Kiritimatiellia_mOTU_0.NBPs.core	0.3349710307391946	0.11252608949385347	0.07806307679589224	0.0	0.03706267943723758	0.3217077980240089	11.008389331028196	0.0	0.02304974259799541	0.0	0.0	20.84330175270429
c__Chloroflexia_mOTU_0.NBPs.core	1.3218399512779817	9.757790318791326	3.6482263049848696	0.9518825093249644	5.822110172926101	0.27046300989393185	0.06539324648801131	1.0784176424565715	0.3272247504409141	3.5698763355596466	0.14161384705379512	0.018083162394916356
c__Andersenbacteria_mOTU_0.NBPs.core	0.0	0.0	0.03594900673092784	0.06675154044279197	0.029514295954989573	1.0513425783968735	12.760992078426339	0.02934811140296162	0.0019507113812366312	0.0	0.0233502718680577	31.397251325035075
c__Verrucomicrobiae_mOTU_09.singlemOTU.core	0.8620362665344278	1.1379245861933471	0.6047566215989744	0.23105673002991856	1.3065169196483146	0.7738808179042578	4.040972979439993	0.08956439001920775	0.10304974225106303	1.1214972343037894	18.9840765987926	1.1915655649715617
c__Planctomycetia_mOTU_1.NBPs.core	5.474683164956619	3.870849003702309	2.375964364359162	0.8089469611994321	10.594202252167934	8.159447000822995	23.59295734905189	8.898838523295481	2.727950668742948	4.184247341357232	5.032241056010335	54.82789030965563
c__UBA1384_mOTU_0.singlemOTU.core	0.2671735971136161	0.15848512134051493	0.08008862577041753	0.2426633438261522	0.26197627518339117	0.972147190841774	6.887632955980006	0.09347428938133306	0.0	0.032550949578977854	0.04001963627459349	47.31856102978424
c__Planctomycetia_mOTU_0.NBPs.core	4.941939801703446	6.977560665452826	4.5641398295835485	0.069747432431043	20.818316673906118	0.9429232595005339	1.5559519003356752	5.0017244606171385	0.05625367262427994	10.502609569002406	0.24277080230022904	1.4823910563532214
c__Gammaproteobacteria_mOTU_03.NBPs.core	13.481084154526508	6.935145498102052	3.5589379403004044	24.245714455549397	8.658777505824542	4.391650756911241	3.67796056867516	8.788692081484406	27.367988468080185	6.7478355752649595	60.60050775214852	2.4934060248540373
c__Bacteroidia_mOTU_01.singlemOTU.core	0.22570716578079847	0.20606352316461987	0.18513639592342393	0.09092991958805588	0.09339910550113545	0.3030982849519248	15.101429787868389	0.0764358511153618	0.04393928963709346	0.06040770179944417	0.10023650173868033	11.972429863365951
c__Acidimicrobiia_mOTU_1.NBPs.core	22.04806067277274	9.083285453657869	2.485959507533658	33.79450572290601	14.931876376650873	16.477065048162384	15.555899568469677	48.50154196685811	76.79084108330116	17.104509702766435	137.50076945016193	14.76471036395396
c__Bacteroidia_mOTU_09.singlemOTU.core	26.29934773499351	81.1660514933975	39.867589429173506	0.585837154547395	8.644899858485413	12.010738594926597	8.91541687010143	9.301974556283195	1.0787453326694083	8.556827257128612	19.209081812999486	5.700014053920357
c__Acidimicrobiia_mOTU_6.singlemOTU.core	1.8470288353083133	1.7330870691467748	0.7515192169375501	3.316014410624175	1.2177953028587944	0.6159641048322767	0.44306966364005934	2.601508141199273	39.08629347589773	1.4707834345910427	1.445196693207753	0.32633199341339464
c__Thermoleophilia_mOTU_1.NBPs.core	16.682275307029762	27.20946044187238	39.41080591690521	1.6415217608539072	56.998511534897155	4.720243371302402	9.812911457063887	15.1613310111873	3.322916394756269	16.68587755575968	7.281951400486592	8.80671258104931
c__Alphaproteobacteria_mOTU_09.singlemOTU.core	0.1611308246630648	0.23204395718384085	0.11584865225195298	1.4270059892749543	0.2946999185014087	0.23087823250117098	0.19820857833484734	0.1489090585374256	27.55380450036627	0.17919238759848743	0.18395652507427723	0.10870282803114038
c__Alphaproteobacteria_mOTU_03.NBPs.core	10.721722087415793	0.37871847289804217	0.2137398384190532	0.25044029703874404	1.4021122219930278	0.6444306082011659	0.5474068419790781	9.075191618736849	0.22067945072726466	1.3125506345488296	8.02103644779501	0.2264785960597867
c__Gammaproteobacteria_mOTU_10.NBPs.core	60.12643677389187	18.980295506617583	5.763038997005018	0.5512341973150012	31.222027894067356	78.22665590822955	86.08235502904131	90.69495534469966	0.9628838324498421	39.034851136202484	4.777811356783729	79.62454157390543
c__Acidimicrobiia_mOTU_3.NBPs.core	208.56409501630307	35.69765632419102	9.897334814683862	82.12962319312521	75.0354721143932	86.3798401185598	35.72481168353761	212.9920769730341	176.63925180746534	75.36324653346827	131.66285742692529	20.779517435583287
c__Gammaproteobacteria_mOTU_04.NBPs.core	21.590146167114366	191.6563395298668	58.755126624450156	4.321497560561433	87.03398878140459	192.53462921716138	376.1382672730687	33.208233036844646	15.246025988202934	95.59263024724487	4.232904102444441	348.8335755769282
c__Thermoleophilia_mOTU_4.NBPs.core	1.0997476747038502	0.1572580375817191	0.6400008961313656	5.398942257231955	0.3687424267612543	0.8968292854689409	2.1410695407166034	0.6152428168630331	0.8890462112790709	0.09224431207108294	9.775796501526203	10.507647935722337
c__Actinomycetia_mOTU_08.singlemOTU.core	0.3050905585946528	0.2825333715201834	0.1881799137962404	0.10841549198584935	0.2557366472828311	0.1334967418048911	0.1506198906693745	0.23129026069750963	17.0810777089429	0.25736951247096396	1.3483400504692722	0.13741214995865272
c__Phycisphaerae_mOTU_3.singlemOTU.core	0.25584973501748703	0.5084128975044488	0.28275380614617773	0.021775674494567798	0.26479478034047044	0.6282934469040515	4.4577592607050605	0.04383554933458855	0.03134811302458275	0.08860676220076946	0.1687956710279542	10.7382728969399
c__Verrucomicrobiae_mOTU_05.NBPs.core	10.666098229507103	15.722913631085948	14.088084973583824	0.3676816506589312	20.548955177127787	1.0092776577464817	0.7106414178593515	1.2008166851491693	0.10165922834736249	20.384527541528296	1.5042975751258774	0.2362924404951483
c__Actinomycetia_mOTU_07.NBPs.core	9.53424994909559	11.17233443231079	4.166868964743823	25.93526035739888	11.806197081122342	4.459134801549145	3.887106307058509	19.490814583058224	38.59397011560642	12.298290636479697	93.41048672930899	4.110387199432959
c__UBA9042_mOTU_0.NBPs.core	0.5955547775792327	0.03765370200413814	0.07426154629245688	0.03176830851535016	0.1089781303165087	0.27235545645756465	10.801818922171725	0.044538765852805355	0.011833488860870274	0.06683717445723988	0.03733902913368955	8.889130637952833
c__Verrucomicrobiae_mOTU_06.NBPs.core	0.07913288133338962	19.70272701715304	11.56845969673575	0.1354968898839421	9.965232551875117	0.1633275425366174	1.129454524597861	0.20162333904697768	0.046974910016771794	9.11053522412974	12.73216234087792	0.257068880278523
c__Gammaproteobacteria_mOTU_18.singlemOTU.core	5.4091460889750165	4.20416156396791	1.5958680393251765	3.5531476877250263	2.2140223844548577	6.2110196570161795	2.639551931724102	5.755059577700508	1.4861496471216586	2.2503005030205046	89.12093474403054	1.1217514257791874
c__Verrucomicrobiae_mOTU_04.NBPs.core	0.4705707351808456	0.4866922831701396	0.10581698484787863	29.169171305176544	0.7031328109702218	0.22493169731350032	0.3277118816072853	0.5926548977251371	6.200308379117212	0.8726978581364015	0.33518208438831765	0.9701154250565613
c__Bacteroidia_mOTU_00.singlemOTU.core	0.6649734672687723	16.44003719832295	6.6295709754925305	0.06766441317707171	2.290953998893753	0.03996666701337126	0.252731057065178	0.11998966793851383	0.11210711671015287	1.885944859189023	29.203343758212018	0.22837868379916285
c__Alphaproteobacteria_mOTU_07.NBPs.core	18.40663027508213	3.6769529696146366	2.5370602481181246	0.11970922629604369	3.0912688185307635	3.5573396848347203	0.4426669309511003	11.388265538931503	0.029589642080223553	9.00257494240651	4.986159057015234	0.11315935717530277
c__Verrucomicrobiae_mOTU_02.singlemOTU.core	0.08703493227900487	4.488145266658364	2.2252592143634637	0.302183716547658	2.10083282947328	0.05958902321992971	3.9100961977975346	0.0486082657360191	0.37668998654803104	1.9316348599825675	45.63773528434906	1.2135582765068251
c__Limnocylindria_mOTU_3.singlemOTU.core	37.18205952327825	151.29591800578604	48.78928300468602	17.702402347742904	96.88676411159908	18.06545493889476	9.594257311378499	34.80572802251135	13.812537870302831	85.382350393773	63.727450951849065	7.5658787621085235
c__Alphaproteobacteria_mOTU_02.NBPs.core	0.3635633060746758	7.269326937358712	2.321827984661832	26.28285340042064	3.931075936317789	0.5152345581686748	4.144742980982527	0.29778175933673207	3.924780105548677	3.5274262161379863	0.27773031085261213	1.0910297335138808
c__Thermoleophilia_mOTU_3.NBPs.core	48.02607469773369	49.04239468992174	92.33417404194647	0.9488743886880542	140.93916608104132	19.05468989351517	40.62620311984776	45.98217184832247	1.4185722186298324	38.99026146222087	6.729275453310584	63.76623662369707
c__Actinomycetia_mOTU_03.NBPs.core	42.38545344173108	23.611400920759944	14.61421715233174	0.3578281017720487	52.59679351108632	25.795911913736354	42.92624863369823	33.76470919109855	1.1119653153741313	21.234086571047886	8.737851995325196	37.99346089910915
c__Acidimicrobiia_mOTU_7.NBPs.core	115.13751435098096	39.70612020713014	11.299933684355176	185.43754369598471	66.55196830696134	50.93369793691703	27.746168054843913	151.41699860833592	331.4387911077692	78.68773599683084	256.0680815140008	18.01937192800707
c__Gammaproteobacteria_mOTU_27.NBPs.core	4.5131630063266766	15.80069569618869	4.817815211868496	6.438396789845563	10.507770523115918	4.979636900723881	5.063838636956046	6.774207561179315	1.4793603672209494	11.844018790810251	44.01399111466542	4.693191244723864
c__Gammaproteobacteria_mOTU_01.NBPs.core	12.20783492876271	16.67515865517835	8.922358960033822	0.1967142835351325	56.02886661974163	4.991621922579425	11.827048079902228	2.839519104481624	0.05680222106477726	5.022618784377964	0.15132977535884226	9.09939099158642
c__Verrucomicrobiae_mOTU_14.NBPs.core	0.3512824921541782	2.6737848427582587	0.8166875552391973	0.07049171633632355	9.305208541118455	0.9309193559481322	0.28529183881746095	0.29551799569990383	0.03761224585478561	9.243535180686704	0.13122868310317892	0.06763210206572351
c__UBA2361_mOTU_0.singlemOTU.core	0.2864356049407085	0.5533863991030283	0.2686664102736057	0.19581850576972087	0.6587351433081666	0.25580295156321553	0.31567560140577866	0.1477017865469368	9.968084023715145	0.557655331604336	2.3905382949787675	0.34600523562395
c__Limnocylindria_mOTU_2.singlemOTU.core	11.788488903976369	25.001688120441223	11.272119227373183	6.449833046356859	8.439203399770857	7.503802252719975	1.6309163672316558	15.88061060812418	9.111403712194901	13.487474931747908	145.33892610476212	1.4058604399313885
c__Alphaproteobacteria_mOTU_01.NBPs.core	10.414939748688585	24.018781727413838	11.525050097979351	2.83051952007987	9.352237593318414	2.793547771391961	0.8914222962198671	3.9620808575256548	0.3043967648626227	8.788726199451414	5.563236907210251	0.3366918854309901
c__Bacteroidia_mOTU_16.singlemOTU.core	0.06104267277762588	0.04650292555780843	0.024068648455299865	0.005598040486966793	0.02583601148130945	0.05715742598077164	0.04133881741993951	0.0382969733367558	0.21350358293803307	0.01922907036002008	10.67556845535171	0.00833426869871481
c__Paceibacteria_mOTU_3.NBPs.core	0.46523744823406726	0.2909757946889095	0.238918340685264	0.17899411757094721	0.275515838296475	11.471025942703337	13.742161638983283	0.0	0.10631305337742993	0.0	0.031306929527805734	9.430522871895631
c__Chthonomonadetes_mOTU_0.NBPs.core	0.06613437621282942	0.031460572592399594	0.05453683613164777	0.057528801050324624	0.056582936624550606	0.48253913822334776	6.743288369351724	0.02437625238992584	0.02418092591771589	0.023591722596484236	0.043021564202564457	17.880671835601014
